PdfType: replica
Format: lhagrid1
---
   1.0000000000000000E-002   1.0711266711793668E-002   1.1473123457117913E-002   1.2289168536652620E-002   1.3163256186226933E-002   1.4099514780634462E-002   1.5102366332225271E-002   1.6176547376367797E-002   1.7327131342424158E-002   1.8559552515898463E-002   1.9879631704932961E-002   2.1293603732376647E-002   2.2808146883273137E-002   2.4430414446850405E-002   2.6168068501987187E-002   2.8029316105727176E-002   3.0022948055761764E-002   3.2158380409959136E-002   3.4445698959039296E-002   3.6895706862442333E-002   3.9519975672377583E-002   4.2330899987043362E-002   4.5341755991148452E-002   4.8566764160225956E-002   5.2021156424896207E-002   5.5721248112300205E-002   5.9684515004487702E-002   6.3929675877711867E-002   6.8476780912469379E-002   7.3347306391852135E-002   7.8564256135477684E-002   8.4152270148077357E-002   9.0137740995896914E-002   9.6548938460562964E-002  0.10341614305916436       0.11077178906117191       0.11865061767767607       0.12708984114646490       0.13612931848792745       0.14581174376188957       0.15618284771453159       0.16729161376778021       0.17919050937130673       0.19193573380982293       0.20558748363608462       0.22021023698326189       0.23587305809950082       0.25264992354301574       0.27062007157835200       0.28986837642404217       0.29999999999999999       0.31428571428571428       0.32857142857142857       0.34285714285714286       0.35714285714285710       0.37142857142857144       0.38571428571428568       0.39999999999999997       0.41428571428571426       0.42857142857142855       0.44285714285714284       0.45714285714285713       0.47142857142857142       0.48571428571428571       0.50000000000000000       0.51428571428571423       0.52857142857142847       0.54285714285714282       0.55714285714285716       0.57142857142857140       0.58571428571428563       0.59999999999999998       0.61428571428571432       0.62857142857142856       0.64285714285714279       0.65714285714285714       0.67142857142857149       0.68571428571428572       0.69999999999999996       0.71428571428571419       0.72857142857142854       0.74285714285714288       0.75714285714285712       0.77142857142857135       0.78571428571428559       0.80000000000000004       0.81428571428571428       0.82857142857142851       0.84285714285714275       0.85714285714285698       0.87142857142857144       0.88571428571428568       0.89999999999999991       0.91428571428571415       0.92857142857142860       0.94285714285714284       0.95714285714285707       0.97142857142857131       0.98571428571428554        1.0000000000000000     
  0.99999999999999989        1.0633851568645811        1.1338730641344452        1.2124783414470841        1.3003912200884700        1.3990130504188691        1.5099999999999998     
  -5 -4 -3 -2 -1 21  1  2  3  4  5
 1.5732317E-05  3.9635826E-05  5.9167570E-04  1.9206691E-02  5.9167570E-04  3.7387395E-04  1.9206691E-02  5.9167570E-04  5.9167570E-04  3.9635826E-05  1.5732317E-05
 1.4822421E-05  3.7055219E-05  5.5443173E-04  1.8081542E-02  5.5443173E-04  3.2786531E-04  1.8081542E-02  5.5443173E-04  5.5443173E-04  3.7055219E-05  1.4822421E-05
 1.3943485E-05  3.4612117E-05  5.1923310E-04  1.7012778E-02  5.1923310E-04  2.8779715E-04  1.7012778E-02  5.1923310E-04  5.1923310E-04  3.4612117E-05  1.3943485E-05
 1.3098152E-05  3.2303350E-05  4.8599543E-04  1.5998357E-02  4.8599543E-04  2.5290665E-04  1.5998357E-02  4.8599543E-04  4.8599543E-04  3.2303350E-05  1.3098152E-05
 1.2289218E-05  3.0126122E-05  4.5463583E-04  1.5036244E-02  4.5463583E-04  2.2252318E-04  1.5036244E-02  4.5463583E-04  4.5463583E-04  3.0126122E-05  1.2289218E-05
 1.1519841E-05  2.8078222E-05  4.2507328E-04  1.4124413E-02  4.2507328E-04  1.9605859E-04  1.4124413E-02  4.2507328E-04  4.2507328E-04  2.8078222E-05  1.1519841E-05
 1.0769457E-05  2.6134013E-05  3.9720988E-04  1.3260942E-02  3.9720988E-04  1.7299826E-04  1.3260942E-02  3.9720988E-04  3.9720988E-04  2.6134013E-05  1.0769457E-05
 0.0000000E+00  9.0431900E-05  2.0085349E-03  6.1379874E-02  2.0085349E-03  6.9042914E-03  6.1379874E-02  2.0085349E-03  2.0085349E-03  9.0431900E-05  0.0000000E+00
 4.7075523E-06  8.9940749E-05  1.9121427E-03  5.8601266E-02  1.9121427E-03  6.1310206E-03  5.8601266E-02  1.9121427E-03  1.9121427E-03  8.9940749E-05  4.7075523E-06
 8.5754126E-06  8.8847157E-05  1.8185816E-03  5.5905731E-02  1.8185816E-03  5.4344689E-03  5.5905731E-02  1.8185816E-03  1.8185816E-03  8.8847157E-05  8.5754126E-06
 1.1705899E-05  8.7247773E-05  1.7279282E-03  5.3293748E-02  1.7279282E-03  4.8085599E-03  5.3293748E-02  1.7279282E-03  1.7279282E-03  8.7247773E-05  1.1705899E-05
 1.4192219E-05  8.5229834E-05  1.6402416E-03  5.0765568E-02  1.6402416E-03  4.2474852E-03  5.0765568E-02  1.6402416E-03  1.6402416E-03  8.5229834E-05  1.4192219E-05
 1.6118885E-05  8.2871623E-05  1.5555641E-03  4.8321218E-02  1.5555641E-03  3.7457212E-03  4.8321218E-02  1.5555641E-03  1.5555641E-03  8.2871623E-05  1.6118885E-05
 1.7562164E-05  8.0242959E-05  1.4739225E-03  4.5960513E-02  1.4739225E-03  3.2980417E-03  4.5960513E-02  1.4739225E-03  1.4739225E-03  8.0242959E-05  1.7562164E-05
 1.8590611E-05  7.7405773E-05  1.3953289E-03  4.3683065E-02  1.3953289E-03  2.8995258E-03  4.3683065E-02  1.3953289E-03  1.3953289E-03  7.7405773E-05  1.8590611E-05
 1.9265918E-05  7.4414992E-05  1.3197825E-03  4.1488292E-02  1.3197825E-03  2.5455632E-03  4.1488292E-02  1.3197825E-03  1.3197825E-03  7.4414992E-05  1.9265918E-05
 1.9642898E-05  7.1318559E-05  1.2472695E-03  3.9375431E-02  1.2472695E-03  2.2318521E-03  3.9375431E-02  1.2472695E-03  1.2472695E-03  7.1318559E-05  1.9642898E-05
 1.9770592E-05  6.8158575E-05  1.1777656E-03  3.7343548E-02  1.1777656E-03  1.9543980E-03  3.7343548E-02  1.1777656E-03  1.1777656E-03  6.8158575E-05  1.9770592E-05
 1.9692776E-05  6.4971840E-05  1.1112363E-03  3.5391549E-02  1.1112363E-03  1.7095079E-03  3.5391549E-02  1.1112363E-03  1.1112363E-03  6.4971840E-05  1.9692776E-05
 1.9448994E-05  6.1790916E-05  1.0476388E-03  3.3518192E-02  1.0476388E-03  1.4937831E-03  3.3518192E-02  1.0476388E-03  1.0476388E-03  6.1790916E-05  1.9448994E-05
 1.9053588E-05  5.8623385E-05  9.8691043E-04  3.1722168E-02  9.8691043E-04  1.3041051E-03  3.1722168E-02  9.8691043E-04  9.8691043E-04  5.8623385E-05  1.9053588E-05
 1.8550376E-05  5.5505985E-05  9.2900049E-04  3.0001939E-02  9.2900049E-04  1.1376268E-03  3.0001939E-02  9.2900049E-04  9.2900049E-04  5.5505985E-05  1.8550376E-05
 1.7963468E-05  5.2456011E-05  8.7384357E-04  2.8355908E-02  8.7384357E-04  9.9175797E-04  2.8355908E-02  8.7384357E-04  8.7384357E-04  5.2456011E-05  1.7963468E-05
 1.7312575E-05  4.9486457E-05  8.2136841E-04  2.6782388E-02  8.2136841E-04  8.6415215E-04  2.6782388E-02  8.2136841E-04  8.2136841E-04  4.9486457E-05  1.7312575E-05
 1.6615610E-05  4.6608619E-05  7.7150006E-04  2.5279602E-02  7.7150006E-04  7.5268848E-04  2.5279602E-02  7.7150006E-04  7.7150006E-04  4.6608619E-05  1.6615610E-05
 1.5888109E-05  4.3831543E-05  7.2416035E-04  2.3845701E-02  7.2416035E-04  6.5545931E-04  2.3845701E-02  7.2416035E-04  7.2416035E-04  4.3831543E-05  1.5888109E-05
 1.5143415E-05  4.1162230E-05  6.7926845E-04  2.2478771E-02  6.7926845E-04  5.7075378E-04  2.2478771E-02  6.7926845E-04  6.7926845E-04  4.1162230E-05  1.5143415E-05
 1.4393521E-05  3.8606490E-05  6.3674206E-04  2.1176850E-02  6.3674206E-04  4.9704281E-04  2.1176850E-02  6.3674206E-04  6.3674206E-04  3.8606490E-05  1.4393521E-05
 1.3648838E-05  3.6168720E-05  5.9649751E-04  1.9937932E-02  5.9649751E-04  4.3296328E-04  1.9937932E-02  5.9649751E-04  5.9649751E-04  3.6168720E-05  1.3648838E-05
 1.2919395E-05  3.3853117E-05  5.5845119E-04  1.8759980E-02  5.5845119E-04  3.7730464E-04  1.8759980E-02  5.5845119E-04  5.5845119E-04  3.3853117E-05  1.2919395E-05
 1.2166543E-05  3.1615502E-05  5.2248328E-04  1.7641099E-02  5.2248328E-04  3.2899482E-04  1.7641099E-02  5.2248328E-04  5.2248328E-04  3.1615502E-05  1.2166543E-05
 1.1451080E-05  2.9511052E-05  4.8855010E-04  1.6579035E-02  4.8855010E-04  2.8708683E-04  1.6579035E-02  4.8855010E-04  4.8855010E-04  2.9511052E-05  1.1451080E-05
 1.0759149E-05  2.7520698E-05  4.5655294E-04  1.5571783E-02  4.5655294E-04  2.5074657E-04  1.5571783E-02  4.5655294E-04  4.5655294E-04  2.7520698E-05  1.0759149E-05
 1.0094099E-05  2.5642725E-05  4.2640762E-04  1.4617283E-02  4.2640762E-04  2.1924140E-04  1.4617283E-02  4.2640762E-04  4.2640762E-04  2.5642725E-05  1.0094099E-05
 9.4574918E-06  2.3873838E-05  3.9803030E-04  1.3713490E-02  3.9803030E-04  1.9192935E-04  1.3713490E-02  3.9803030E-04  3.9803030E-04  2.3873838E-05  9.4574918E-06
 8.8512951E-06  2.2211346E-05  3.7133942E-04  1.2858372E-02  3.7133942E-04  1.6824916E-04  1.2858372E-02  3.7133942E-04  3.7133942E-04  2.2211346E-05  8.8512951E-06
 8.2780570E-06  2.0653338E-05  3.4625600E-04  1.2049918E-02  3.4625600E-04  1.4771132E-04  1.2049918E-02  3.4625600E-04  3.4625600E-04  2.0653338E-05  8.2780570E-06
 7.7162843E-06  1.9174101E-05  3.2268371E-04  1.1286231E-02  3.2268371E-04  1.2988990E-04  1.1286231E-02  3.2268371E-04  3.2268371E-04  1.9174101E-05  7.7162843E-06
 0.0000000E+00  7.0437137E-05  1.7385740E-03  5.5349176E-02  1.7385740E-03  5.8183486E-03  5.5349176E-02  1.7385740E-03  1.7385740E-03  7.0437137E-05  0.0000000E+00
 3.5928053E-06  6.9850593E-05  1.6501971E-03  5.2737849E-02  1.6501971E-03  5.1449420E-03  5.2737849E-02  1.6501971E-03  1.6501971E-03  6.9850593E-05  3.5928053E-06
 6.5231799E-06  6.8800357E-05  1.5647793E-03  5.0209631E-02  1.5647793E-03  4.5407677E-03  5.0209631E-02  1.5647793E-03  1.5647793E-03  6.8800357E-05  6.5231799E-06
 8.8751437E-06  6.7365232E-05  1.4823602E-03  4.7764762E-02  1.4823602E-03  4.0000982E-03  4.7764762E-02  1.4823602E-03  1.4823602E-03  6.7365232E-05  8.8751437E-06
 1.0724790E-05  6.5615863E-05  1.4029640E-03  4.5403253E-02  1.4029640E-03  3.5174806E-03  4.5403253E-02  1.4029640E-03  1.4029640E-03  6.5615863E-05  1.0724790E-05
 1.2140708E-05  6.3615201E-05  1.3266006E-03  4.3124891E-02  1.3266006E-03  3.0877508E-03  4.3124891E-02  1.3266006E-03  1.3266006E-03  6.3615201E-05  1.2140708E-05
 1.3184425E-05  6.1418974E-05  1.2532661E-03  4.0929254E-02  1.2532661E-03  2.7060436E-03  4.0929254E-02  1.2532661E-03  1.2532661E-03  6.1418974E-05  1.3184425E-05
 1.3910934E-05  5.9076258E-05  1.1829447E-03  3.8815718E-02  1.1829447E-03  2.3677990E-03  3.8815718E-02  1.1829447E-03  1.1829447E-03  5.9076258E-05  1.3910934E-05
 1.4369600E-05  5.6630409E-05  1.1156095E-03  3.6783472E-02  1.1156095E-03  2.0687666E-03  3.6783472E-02  1.1156095E-03  1.1156095E-03  5.6630409E-05  1.4369600E-05
 1.4604038E-05  5.4118973E-05  1.0512235E-03  3.4831531E-02  1.0512235E-03  1.8049952E-03  3.4831531E-02  1.0512235E-03  1.0512235E-03  5.4118973E-05  1.4604038E-05
 1.4653358E-05  5.1574961E-05  9.8974118E-04  3.2958743E-02  9.8974118E-04  1.5728355E-03  3.2958743E-02  9.8974118E-04  9.8974118E-04  5.1574961E-05  1.4653358E-05
 1.4552708E-05  4.9027417E-05  9.3110945E-04  3.1163807E-02  9.3110945E-04  1.3689301E-03  3.1163807E-02  9.3110945E-04  9.3110945E-04  4.9027417E-05  1.4552708E-05
 1.4334462E-05  4.6502632E-05  8.7526950E-04  2.9445281E-02  8.7526950E-04  1.1902053E-03  2.9445281E-02  8.7526950E-04  8.7526950E-04  4.6502632E-05  1.4334462E-05
 1.3995253E-05  4.3991440E-05  8.2213293E-04  2.7801711E-02  8.2213293E-04  1.0338546E-03  2.7801711E-02  8.2213293E-04  8.2213293E-04  4.3991440E-05  1.3995253E-05
 1.3581173E-05  4.1533772E-05  7.7164510E-04  2.6231351E-02  7.7164510E-04  8.9732987E-04  2.6231351E-02  7.7164510E-04  7.7164510E-04  4.1533772E-05  1.3581173E-05
 1.3110029E-05  3.9141584E-05  7.2372870E-04  2.4732445E-02  7.2372870E-04  7.7832513E-04  2.4732445E-02  7.2372870E-04  7.2372870E-04  3.9141584E-05  1.3110029E-05
 1.2595588E-05  3.6822901E-05  6.7830209E-04  2.3303161E-02  6.7830209E-04  6.7476295E-04  2.3303161E-02  6.7830209E-04  6.7830209E-04  3.6822901E-05  1.2595588E-05
 1.2051228E-05  3.4585462E-05  6.3528234E-04  2.1941587E-02  6.3528234E-04  5.8477619E-04  2.1941587E-02  6.3528234E-04  6.3528234E-04  3.4585462E-05  1.2051228E-05
 1.1488588E-05  3.2435394E-05  5.9458491E-04  2.0645751E-02  5.9458491E-04  5.0669503E-04  2.0645751E-02  5.9458491E-04  5.9458491E-04  3.2435394E-05  1.1488588E-05
 1.0917702E-05  3.0377372E-05  5.5612413E-04  1.9413634E-02  5.5612413E-04  4.3903058E-04  1.9413634E-02  5.5612413E-04  5.5612413E-04  3.0377372E-05  1.0917702E-05
 1.0347859E-05  2.8415470E-05  5.1981432E-04  1.8243176E-02  5.1981432E-04  3.8045993E-04  1.8243176E-02  5.1981432E-04  5.1981432E-04  2.8415470E-05  1.0347859E-05
 9.7873302E-06  2.6552915E-05  4.8556983E-04  1.7132290E-02  4.8556983E-04  3.2981090E-04  1.7132290E-02  4.8556983E-04  4.8556983E-04  2.6552915E-05  9.7873302E-06
 9.2446348E-06  2.4793346E-05  4.5330648E-04  1.6078867E-02  4.5330648E-04  2.8604871E-04  1.6078867E-02  4.5330648E-04  4.5330648E-04  2.4793346E-05  9.2446348E-06
 8.6704478E-06  2.3082806E-05  4.2289483E-04  1.5080996E-02  4.2289483E-04  2.4826258E-04  1.5080996E-02  4.2289483E-04  4.2289483E-04  2.3082806E-05  8.6704478E-06
 8.1355771E-06  2.1487457E-05  3.9430400E-04  1.4136332E-02  3.9430400E-04  2.1565289E-04  1.4136332E-02  3.9430400E-04  3.9430400E-04  2.1487457E-05  8.1355771E-06
 7.6212407E-06  1.9984194E-05  3.6743300E-04  1.3242857E-02  3.6743300E-04  1.8751974E-04  1.3242857E-02  3.6743300E-04  3.6743300E-04  1.9984194E-05  7.6212407E-06
 7.1297897E-06  1.8571189E-05  3.4220000E-04  1.2398493E-02  3.4220000E-04  1.6325216E-04  1.2398493E-02  3.4220000E-04  3.4220000E-04  1.8571189E-05  7.1297897E-06
 6.6619194E-06  1.7245143E-05  3.1852407E-04  1.1601187E-02  3.1852407E-04  1.4231813E-04  1.1601187E-02  3.1852407E-04  3.1852407E-04  1.7245143E-05  6.6619194E-06
 6.2190413E-06  1.6003647E-05  2.9632733E-04  1.0848911E-02  2.9632733E-04  1.2425538E-04  1.0848911E-02  2.9632733E-04  2.9632733E-04  1.6003647E-05  6.2190413E-06
 5.8033973E-06  1.4845303E-05  2.7553512E-04  1.0139668E-02  2.7553512E-04  1.0866327E-04  1.0139668E-02  2.7553512E-04  2.7553512E-04  1.4845303E-05  5.8033973E-06
 5.3915799E-06  1.3743245E-05  2.5605350E-04  9.4715916E-03  2.5605350E-04  9.5195364E-05  9.4715916E-03  2.5605350E-04  2.5605350E-04  1.3743245E-05  5.3915799E-06
 0.0000000E+00  5.3705322E-05  1.4677915E-03  4.9596833E-02  1.4677915E-03  4.8572213E-03  4.9596833E-02  1.4677915E-03  1.4677915E-03  5.3705322E-05  0.0000000E+00
 2.6774455E-06  5.3084566E-05  1.3888695E-03  4.7142974E-02  1.3888695E-03  4.2732521E-03  4.7142974E-02  1.3888695E-03  1.3888695E-03  5.3084566E-05  2.6774455E-06
 4.8434618E-06  5.2116486E-05  1.3129157E-03  4.4773190E-02  1.3129157E-03  3.7518559E-03  4.4773190E-02  1.3129157E-03  1.3129157E-03  5.2116486E-05  4.8434618E-06
 6.5657930E-06  5.0864066E-05  1.2399361E-03  4.2487403E-02  1.2399361E-03  3.2876078E-03  4.2487403E-02  1.2399361E-03  1.2399361E-03  5.0864066E-05  6.5657930E-06
 7.9053792E-06  4.9383322E-05  1.1699236E-03  4.0285306E-02  1.1699236E-03  2.8753577E-03  4.0285306E-02  1.1699236E-03  1.1699236E-03  4.9383322E-05  7.9053792E-06
 8.9167781E-06  4.7723756E-05  1.1028593E-03  3.8166373E-02  1.1028593E-03  2.5102452E-03  3.8166373E-02  1.1028593E-03  1.1028593E-03  4.7723756E-05  8.9167781E-06
 9.6485896E-06  4.5928809E-05  1.0387133E-03  3.6129868E-02  1.0387133E-03  2.1877102E-03  3.6129868E-02  1.0387133E-03  1.0387133E-03  4.5928809E-05  9.6485896E-06
 1.0143974E-05  4.4036411E-05  9.7744593E-04  3.4174865E-02  9.7744593E-04  1.9034989E-03  3.4174865E-02  9.7744593E-04  9.7744593E-04  4.4036411E-05  1.0143974E-05
 1.0441558E-05  4.2079911E-05  9.1900937E-04  3.2300258E-02  9.1900937E-04  1.6536705E-03  3.2300258E-02  9.1900937E-04  9.1900937E-04  4.2079911E-05  1.0441558E-05
 1.0575247E-05  4.0087920E-05  8.6334784E-04  3.0504772E-02  8.6334784E-04  1.4345783E-03  3.0504772E-02  8.6334784E-04  8.6334784E-04  4.0087920E-05  1.0575247E-05
 1.0575507E-05  3.8085612E-05  8.1039952E-04  2.8786983E-02  8.1039952E-04  1.2428759E-03  2.8786983E-02  8.1039952E-04  8.1039952E-04  3.8085612E-05  1.0575507E-05
 1.0469911E-05  3.6095298E-05  7.6009762E-04  2.7145323E-02  7.6009762E-04  1.0755036E-03  2.7145323E-02  7.6009762E-04  7.6009762E-04  3.6095298E-05  1.0469911E-05
 1.0284396E-05  3.4137697E-05  7.1237204E-04  2.5578101E-02  7.1237204E-04  9.2968095E-04  2.5578101E-02  7.1237204E-04  7.1237204E-04  3.4137697E-05  1.0284396E-05
 1.0004709E-05  3.2193499E-05  6.6711714E-04  2.4083652E-02  6.6711714E-04  8.0288344E-04  2.4083652E-02  6.6711714E-04  6.6711714E-04  3.2193499E-05  1.0004709E-05
 9.6748968E-06  3.0301609E-05  6.2427565E-04  2.2659995E-02  6.2427565E-04  6.9283634E-04  2.2659995E-02  6.2427565E-04  6.2427565E-04  3.0301609E-05  9.6748968E-06
 9.3079876E-06  2.8470090E-05  5.8376371E-04  2.1305174E-02  5.8376371E-04  5.9749545E-04  2.1305174E-02  5.8376371E-04  5.8376371E-04  2.8470090E-05  9.3079876E-06
 8.9131282E-06  2.6703243E-05  5.4549423E-04  2.0017173E-02  5.4549423E-04  5.1503285E-04  2.0017173E-02  5.4549423E-04  5.4549423E-04  2.6703243E-05  8.9131282E-06
 8.5000301E-06  2.5006045E-05  5.0938094E-04  1.8793914E-02  5.0938094E-04  4.4381672E-04  1.8793914E-02  5.0938094E-04  5.0938094E-04  2.5006045E-05  8.5000301E-06
 8.0772169E-06  2.3382420E-05  4.7533745E-04  1.7633275E-02  4.7533745E-04  3.8239880E-04  1.7633275E-02  4.7533745E-04  4.7533745E-04  2.3382420E-05  8.0772169E-06
 7.6521188E-06  2.1835333E-05  4.4327755E-04  1.6533104E-02  4.4327755E-04  3.2949722E-04  1.6533104E-02  4.4327755E-04  4.4327755E-04  2.1835333E-05  7.6521188E-06
 7.2319362E-06  2.0367668E-05  4.1311635E-04  1.5491226E-02  4.1311635E-04  2.8398136E-04  1.5491226E-02  4.1311635E-04  4.1311635E-04  2.0367668E-05  7.2319362E-06
 6.8233441E-06  1.8981939E-05  3.8477022E-04  1.4505452E-02  3.8477022E-04  2.4485678E-04  1.4505452E-02  3.8477022E-04  3.8477022E-04  1.8981939E-05  6.8233441E-06
 6.4338192E-06  1.7681615E-05  3.5815827E-04  1.3573590E-02  3.5815827E-04  2.1125210E-04  1.3573590E-02  3.5815827E-04  3.5815827E-04  1.7681615E-05  6.4338192E-06
 6.0040747E-06  1.6403585E-05  3.3314295E-04  1.2693704E-02  3.3314295E-04  1.8240606E-04  1.2693704E-02  3.3314295E-04  3.3314295E-04  1.6403585E-05  6.0040747E-06
 5.6149648E-06  1.5224954E-05  3.0971212E-04  1.1863346E-02  3.0971212E-04  1.5765508E-04  1.1863346E-02  3.0971212E-04  3.0971212E-04  1.5224954E-05  5.6149648E-06
 5.2432079E-06  1.4118917E-05  2.8776474E-04  1.1080480E-02  2.8776474E-04  1.3642270E-04  1.1080480E-02  2.8776474E-04  2.8776474E-04  1.4118917E-05  5.2432079E-06
 4.8904150E-06  1.3083704E-05  2.6722421E-04  1.0343005E-02  2.6722421E-04  1.1820935E-04  1.0343005E-02  2.6722421E-04  2.6722421E-04  1.3083704E-05  4.8904150E-06
 4.5566428E-06  1.2116153E-05  2.4801520E-04  9.6488634E-03  2.4801520E-04  1.0258309E-04  9.6488634E-03  2.4801520E-04  2.4801520E-04  1.2116153E-05  4.5566428E-06
 4.2429208E-06  1.1214226E-05  2.3006600E-04  8.9960308E-03  2.3006600E-04  8.9171320E-05  8.9960308E-03  2.3006600E-04  2.3006600E-04  1.1214226E-05  4.2429208E-06
 3.9513003E-06  1.0377064E-05  2.1330859E-04  8.3825252E-03  2.1330859E-04  7.7653442E-05  8.3825252E-03  2.1330859E-04  2.1330859E-04  1.0377064E-05  3.9513003E-06
 3.6570349E-06  9.5771445E-06  1.9765351E-04  7.8065149E-03  1.9765351E-04  6.7754174E-05  7.8065149E-03  1.9765351E-04  1.9765351E-04  9.5771445E-06  3.6570349E-06
 0.0000000E+00  3.9796215E-05  1.1990049E-03  4.3937920E-02  1.1990049E-03  3.9984593E-03  4.3937920E-02  1.1990049E-03  1.1990049E-03  3.9796215E-05  0.0000000E+00
 1.9345172E-06  3.9194597E-05  1.1310084E-03  4.1637581E-02  1.1310084E-03  3.4956116E-03  4.1637581E-02  1.1310084E-03  1.1310084E-03  3.9194597E-05  1.9345172E-06
 3.4856256E-06  3.8342246E-05  1.0658478E-03  3.9423981E-02  1.0658478E-03  3.0495312E-03  3.9423981E-02  1.0658478E-03  1.0658478E-03  3.8342246E-05  3.4856256E-06
 4.7064918E-06  3.7288026E-05  1.0035006E-03  3.7296482E-02  1.0035006E-03  2.6549461E-03  3.7296482E-02  1.0035006E-03  1.0035006E-03  3.7288026E-05  4.7064918E-06
 5.6445784E-06  3.6074997E-05  9.4393430E-04  3.5254233E-02  9.4393430E-04  2.3068912E-03  3.5254233E-02  9.4393430E-04  9.4393430E-04  3.6074997E-05  5.6445784E-06
 6.3420512E-06  3.4740849E-05  8.8710723E-04  3.3296181E-02  8.8710723E-04  2.0007196E-03  3.3296181E-02  8.8710723E-04  8.8710723E-04  3.4740849E-05  6.3420512E-06
 6.8361790E-06  3.3318328E-05  8.3296954E-04  3.1421087E-02  8.3296954E-04  1.7321069E-03  3.1421087E-02  8.3296954E-04  8.3296954E-04  3.3318328E-05  6.8361790E-06
 7.1598254E-06  3.1835749E-05  7.8146428E-04  2.9627543E-02  7.8146428E-04  1.4970528E-03  2.9627543E-02  7.8146428E-04  7.8146428E-04  3.1835749E-05  7.1598254E-06
 7.3423173E-06  3.0317887E-05  7.3252885E-04  2.7913984E-02  7.3252885E-04  1.2918829E-03  2.7913984E-02  7.3252885E-04  7.3252885E-04  3.0317887E-05  7.3423173E-06
 7.4091553E-06  2.8785707E-05  6.8609516E-04  2.6278706E-02  6.8609516E-04  1.1132257E-03  2.6278706E-02  6.8609516E-04  6.8609516E-04  2.8785707E-05  7.4091553E-06
 7.3832713E-06  2.7257644E-05  6.4209144E-04  2.4719878E-02  6.4209144E-04  9.5801400E-04  2.4719878E-02  6.4209144E-04  6.4209144E-04  2.7257644E-05  7.3832713E-06
 7.2854842E-06  2.5750076E-05  6.0044310E-04  2.3235558E-02  6.0044310E-04  8.2346796E-04  2.3235558E-02  6.0044310E-04  6.0044310E-04  2.5750076E-05  7.2854842E-06
 7.1356881E-06  2.4278531E-05  5.6107437E-04  2.1823703E-02  5.6107437E-04  7.0708371E-04  2.1823703E-02  5.6107437E-04  5.6107437E-04  2.4278531E-05  7.1356881E-06
 6.9153957E-06  2.2820137E-05  5.2387475E-04  2.0482330E-02  5.2387475E-04  6.0660793E-04  2.0482330E-02  5.2387475E-04  5.2387475E-04  2.2820137E-05  6.9153957E-06
 6.6631201E-06  2.1409270E-05  4.8878532E-04  1.9209166E-02  4.8878532E-04  5.2002845E-04  1.9209166E-02  4.8878532E-04  4.8878532E-04  2.1409270E-05  6.6631201E-06
 6.3880703E-06  2.0051029E-05  4.5572174E-04  1.8001990E-02  4.5572174E-04  4.4555331E-04  1.8001990E-02  4.5572174E-04  4.5572174E-04  2.0051029E-05  6.3880703E-06
 6.0960396E-06  1.8747207E-05  4.2459765E-04  1.6858553E-02  4.2459765E-04  3.8159451E-04  1.6858553E-02  4.2459765E-04  4.2459765E-04  1.8747207E-05  6.0960396E-06
 5.7938040E-06  1.7500708E-05  3.9532894E-04  1.5776568E-02  3.9532894E-04  3.2674723E-04  1.5776568E-02  3.9532894E-04  3.9532894E-04  1.7500708E-05  5.7938040E-06
 5.4873920E-06  1.6313812E-05  3.6783252E-04  1.4753731E-02  3.6783252E-04  2.7977591E-04  1.4753731E-02  3.6783252E-04  3.6783252E-04  1.6313812E-05  5.4873920E-06
 5.1821119E-06  1.5188212E-05  3.4202656E-04  1.3787734E-02  3.4202656E-04  2.3959692E-04  1.3787734E-02  3.4202656E-04  3.4202656E-04  1.5188212E-05  5.1821119E-06
 4.8833617E-06  1.4125823E-05  3.1783146E-04  1.2876273E-02  3.1783146E-04  2.0526266E-04  1.2876273E-02  3.1783146E-04  3.1783146E-04  1.4125823E-05  4.8833617E-06
 4.5962584E-06  1.3128425E-05  2.9516967E-04  1.2017051E-02  2.9516967E-04  1.7594757E-04  1.2017051E-02  2.9516967E-04  2.9516967E-04  1.3128425E-05  4.5962584E-06
 4.3269120E-06  1.2198930E-05  2.7396710E-04  1.1207792E-02  2.7396710E-04  1.5093444E-04  1.1207792E-02  2.7396710E-04  2.7396710E-04  1.2198930E-05  4.3269120E-06
 4.0158542E-06  1.1274738E-05  2.5409035E-04  1.0446502E-02  2.5409035E-04  1.2960218E-04  1.0446502E-02  2.5409035E-04  2.5409035E-04  1.1274738E-05  4.0158542E-06
 3.7425189E-06  1.0432422E-05  2.3553922E-04  9.7306811E-03  2.3553922E-04  1.1141405E-04  9.7306811E-03  2.3553922E-04  2.3553922E-04  1.0432422E-05  3.7425189E-06
 3.4831360E-06  9.6453964E-06  2.1821930E-04  9.0582737E-03  2.1821930E-04  9.5907882E-05  9.0582737E-03  2.1821930E-04  2.1821930E-04  9.6453964E-06  3.4831360E-06
 3.2387395E-06  8.9120385E-06  2.0206225E-04  8.4271727E-03  2.0206225E-04  8.2686508E-05  8.4271727E-03  2.0206225E-04  2.0206225E-04  8.9120385E-06  3.2387395E-06
 3.0089964E-06  8.2294945E-06  1.8700124E-04  7.8353285E-03  1.8700124E-04  7.1409322E-05  7.8353285E-03  1.8700124E-04  1.8700124E-04  8.2294945E-06  3.0089964E-06
